,film,film_id,imdb_song,spotify_song
8,In the Mood for Love,0118694,ITMFL ,ITMFL
9,In the Mood for Love,0118694,Bengawan Solo ,Bengawan Solo - Contemporary Keroncong
10,In the Mood for Love,0118694,Si Lang Tan Mu ,Beijing Opera - Si Lang Tan Mu
11,In the Mood for Love,0118694,Zhuang Tai Bao Xi ,
12,In the Mood for Love,0118694,Blue ,Blueberry Faygo
13,In the Mood for Love,0118694,Hong Nian Hui Zhang Sheng ,
14,In the Mood for Love,0118694,Li-Zhen's Dialogue / Te Quiero Dijiste (Magic Is The Moonlight) ,
15,In the Mood for Love,0118694,Mian Diu Mian (Face To Face) ,
16,In the Mood for Love,0118694,I'm In the Mood for Love ,I'm In The Mood For Love
17,In the Mood for Love,0118694,Cassanova's Flute ,
18,In the Mood for Love,0118694,Mo-wan's Dialogue ,Mountain Forest: II. Dialogue between the Mountain and the Forest
19,In the Mood for Love,0118694,In the Mood for Love (Remix) ,In The Mood For Love - The Dining Rooms Remix
20,In the Mood for Love,0118694,Waiting For Your Return ,Waiting For Your Return
21,In the Mood for Love,0118694,Maria Elena ,Maria Elena
22,In the Mood for Love,0118694,Solamente Una Vez (You Belong To My Heart) ,Solamente Una Vez (You Belong To My Heart)
23,In the Mood for Love,0118694,Moon Shines Over China ,The Crescent Moon Shines Over China (Yue Er Wan Wan Zhao Jiu Zhou)
24,In the Mood for Love,0118694,Gun ,Turks (feat. Travis Scott)
25,In the Mood for Love,0118694,Lan Hua Nu ,Nunca Ganaremos el Mundial
26,In the Mood for Love,0118694,Tiao Dou (Remix) ,
27,In the Mood for Love,0118694,Yumeji's Theme / Li-Zhen's Dialogue ,
28,In the Mood for Love,0118694,Finale - Angkor Wat Theme ,
29,In the Mood for Love,0118694,In the Mood for Love ,I'm In The Mood For Love
0,Before Sunset,0381681,An Ocean Apart ,An Ocean Apart
1,Before Sunset,0381681,Bach: Goldberg Variation Number 25 ,
2,Before Sunset,0381681,A Waltz For A Night ,A Waltz For a Night
3,Before Sunset,0381681,Just In Time ,Just In Time - 1998 Remaster
4,Before Sunset,0381681,Je T'aime Tant ,Je T'Aime Tant
5,Before Sunset,0381681,Accordion Music ,"Children's Album, Op. 39, TH 141: 13. Peasant Playing an Accordion"
0,"Paris, Texas",0087884,It looks like we don't have any Soundtracks for this title yet.,
0,The Help,1454029,Jackson ,Jackson
1,The Help,1454029,Sherry ,Sherry
2,The Help,1454029,Guiding Light Theme ( ,"Main Theme (From ""Octopath Traveler"")"
3,The Help,1454029,I Ain't Never ,I Ain't Never
4,The Help,1454029,Walk Right Back ,Walk Right Back
5,The Help,1454029,Rhythm of the Rain ,Rhythm of the Rain
6,The Help,1454029,Victory Is Mine ,"Victory Is Mine _ Old School Blvd (I Need Thee, Shine On Me)"
7,The Help,1454029,Road Runner ,Road Runner
8,The Help,1454029,Hallelujah I Love Her So ,"Hallelujah, I Love Her So"
9,The Help,1454029,Swingin' on a Rainbow ,Swingin' On A Rainbow
10,The Help,1454029,The Wah-Watusi ,The Wah Watusi
11,The Help,1454029,(You've Got) Personality ,(You've Got) Personality
12,The Help,1454029,The Little Drummer Boy ,The Little Drummer Boy - Remastered 2006
13,The Help,1454029,Carolina ,Carolina in My Mind
14,The Help,1454029,"Don't Think Twice, It's All Right ","Don't Think Twice, It's All Right"
15,The Help,1454029,Let's Twist Again ,Let's Twist Again
16,The Help,1454029,Hey! Bo Diddley ,Hey! Bo Diddley
17,The Help,1454029,The Living Proof ,The Living Proof
18,The Help,1454029,Don't Knock ,Don't Knock on My Door
19,The Help,1454029,Change The World ,Change the World
0,The Princess Bride,0093779,Storybook Love ,Storybook Love
1,The Princess Bride,0093779,Take Me Out to the Ballgame ,Take Me out to the Ballgame
2,The Princess Bride,0093779,Morning Ride ,Morning Ride
3,The Princess Bride,0093779,The Friends Song ,The Friends' Song
4,The Princess Bride,0093779,Guide My Sword ,Guide My Sword
5,The Princess Bride,0093779,A Happy Ending ,A Happy Ending
6,The Princess Bride,0093779,I Will Never Love Again ,I Will Never Love Again
7,The Princess Bride,0093779,Florin Dance ,Florin Dance
0,The Invisible Guest,4857264,Nadie va a venir a buscarte ,Nadie Va a Venir a Buscarte
0,Drishyam,4430212,Carbon Copy ,Carbon Copy
1,Drishyam,4430212,Kab Kahan Se ,Na Jane Kahan Se
2,Drishyam,4430212,Kya Pataa ,Kya Pataa
3,Drishyam,4430212,Dum Ghutta Hai ,Dum Ghutta Hai
0,The Terminator,0088247,You Can't Do That ,You Can't Do That - Remastered 2009
1,The Terminator,0088247,Pictures of You ,Pictures of You - 2010 Remaster
2,The Terminator,0088247,Photoplay ,"Buffalo Nickel Photoplay, Inc."
3,The Terminator,0088247,Intimacy ,Intimacy
4,The Terminator,0088247,Burnin' in the Third Degree ,Burnin' in the Third Degree
5,The Terminator,0088247,Beat Street Breakdown ,Beat Street Breakdown
0,Χειμερία νάρκη,2758880,Sonata in A major D959 - Andantino ,"Schubert - Sonata in A Major, D959 Andantino"
1,Χειμερία νάρκη,2758880,Desolation ,Desolation Row
0,Ace in the Hole,0043338,The Hut-Sut Song ,The Hut-Sut Song (A Swedish Serenade)
1,Ace in the Hole,0043338,"We're Coming, Leo ",West Side Story (Original Broadway Cast): Act I: Something's Coming
0,Butch Cassidy and the Sundance Kid,0064115,Raindrops Keep Fallin' on my Head ,Raindrops Keep Fallin' On My Head
1,Butch Cassidy and the Sundance Kid,0064115,Good-bye Dolly Gray ,"Good-Bye, Dolly Gray"
2,Butch Cassidy and the Sundance Kid,0064115,Rock of Ages ,Rock Of Ages
3,Butch Cassidy and the Sundance Kid,0064115,Sweet Betsy from Pike ,Sweet Betsy From Pike
0,Lagaan: Once Upon a Time in India,0169102,Ghanan Ghanan ,Ghanan Ghanan
1,Lagaan: Once Upon a Time in India,0169102,Mitwa ,Mitwa
2,Lagaan: Once Upon a Time in India,0169102,Radha Kaise Na Jale ,Radha Kaise Na Jale
3,Lagaan: Once Upon a Time in India,0169102,O Rey Chhori ,O Rey Chhori
4,Lagaan: Once Upon a Time in India,0169102,Chale Chalo ,Chale Chalo
5,Lagaan: Once Upon a Time in India,0169102,Waltz for a Romance ,Waltz for a Romance - In 'A' Major
6,Lagaan: Once Upon a Time in India,0169102,O Palanhaare ,O Paalanhaare
7,Lagaan: Once Upon a Time in India,0169102,Lagaan - Once Upon a Time in India ,Lagaan..... Once Upon a Time in India
0,Fanny and Alexander,0083922,Suite No 2 for Cello Solo ,"Suite For Cello Solo No.2 In D Minor, BWV 1008: 2. Allemande"
1,Fanny and Alexander,0083922,"Piano Quintet in E flat major, Op. 44 ","Piano Quintet in E-Flat Major, Op. 44: 3. Scherzo (Molto vivace)"
2,Fanny and Alexander,0083922,A Tailor and His Wife ,The Tailor and His Wife
0,Aladdin,0103639,Arabian Nights ,Arabian Nights
1,Aladdin,0103639,One Jump Ahead ,One Jump Ahead
2,Aladdin,0103639,One Jump Ahead (Reprise) ,One Jump Ahead (Reprise)
3,Aladdin,0103639,Friend Like Me ,Friend Like Me
4,Aladdin,0103639,Under the Sea ,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version"
5,Aladdin,0103639,Prince Ali ,Prince Ali
6,Aladdin,0103639,A Whole New World ,"A Whole New World - From ""Aladdin"" / Soundtrack Version"
7,Aladdin,0103639,The Stars and Stripes Forever ,The Stars and Stripes Forever
