album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2V5PoybhNfFnNEs0NKv44L'}, 'href': 'https://api.spotify.com/v1/artists/2V5PoybhNfFnNEs0NKv44L', 'id': '2V5PoybhNfFnNEs0NKv44L', 'name': 'Joyce Muniz', 'type': 'artist', 'uri': 'spotify:artist:2V5PoybhNfFnNEs0NKv44L'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1f4k6eFElxOPs8bSWJD91Q'},https://api.spotify.com/v1/albums/1f4k6eFElxOPs8bSWJD91Q,1f4k6eFElxOPs8bSWJD91Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735e1838d44d2de289ea3afc2b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025e1838d44d2de289ea3afc2b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515e1838d44d2de289ea3afc2b', 'width': 64}]",Pulp Fiction EP (Future House Dubs),2011-10-10,day,6,album,spotify:album:1f4k6eFElxOPs8bSWJD91Q
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rxmj7vNEofe96g84qMWoV'}, 'href': 'https://api.spotify.com/v1/artists/6rxmj7vNEofe96g84qMWoV', 'id': '6rxmj7vNEofe96g84qMWoV', 'name': 'Jay Lumen', 'type': 'artist', 'uri': 'spotify:artist:6rxmj7vNEofe96g84qMWoV'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/77nV8VWJgDcF2Dyx45016D'},https://api.spotify.com/v1/albums/77nV8VWJgDcF2Dyx45016D,77nV8VWJgDcF2Dyx45016D,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eea86ca98af9eaaf5ada51dd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eea86ca98af9eaaf5ada51dd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eea86ca98af9eaaf5ada51dd', 'width': 64}]",Pulp Fiction,2013-06-17,day,3,album,spotify:album:77nV8VWJgDcF2Dyx45016D
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3mR3XdSGl1CpIBOBJWyYOB'}, 'href': 'https://api.spotify.com/v1/artists/3mR3XdSGl1CpIBOBJWyYOB', 'id': '3mR3XdSGl1CpIBOBJWyYOB', 'name': 'Pulp Fiction', 'type': 'artist', 'uri': 'spotify:artist:3mR3XdSGl1CpIBOBJWyYOB'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0DJTwhW0uz0JHN5tGl3d5X'},https://api.spotify.com/v1/albums/0DJTwhW0uz0JHN5tGl3d5X,0DJTwhW0uz0JHN5tGl3d5X,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd845b64a419088a334912ec', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cd845b64a419088a334912ec', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cd845b64a419088a334912ec', 'width': 64}]",Time Is Wastin...,2009-04-15,day,18,album,spotify:album:0DJTwhW0uz0JHN5tGl3d5X
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vOZ73Dk5PADpvwQFQWp2B'}, 'href': 'https://api.spotify.com/v1/artists/5vOZ73Dk5PADpvwQFQWp2B', 'id': '5vOZ73Dk5PADpvwQFQWp2B', 'name': 'D De Niro', 'type': 'artist', 'uri': 'spotify:artist:5vOZ73Dk5PADpvwQFQWp2B'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7K7wNTw9q6MiSoDmzlwUXF'}, 'href': 'https://api.spotify.com/v1/artists/7K7wNTw9q6MiSoDmzlwUXF', 'id': '7K7wNTw9q6MiSoDmzlwUXF', 'name': 'Just Rich Gates', 'type': 'artist', 'uri': 'spotify:artist:7K7wNTw9q6MiSoDmzlwUXF'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1SSjwFJTU79irNZT4pUgSX'},https://api.spotify.com/v1/albums/1SSjwFJTU79irNZT4pUgSX,1SSjwFJTU79irNZT4pUgSX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734031e4493f7a673140797988', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024031e4493f7a673140797988', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514031e4493f7a673140797988', 'width': 64}]",Pulp Fiction,2020-05-10,day,11,album,spotify:album:1SSjwFJTU79irNZT4pUgSX
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ua4ZhSU8cilKe21TX8kvu'}, 'href': 'https://api.spotify.com/v1/artists/0ua4ZhSU8cilKe21TX8kvu', 'id': '0ua4ZhSU8cilKe21TX8kvu', 'name': 'Neurotic Fiction', 'type': 'artist', 'uri': 'spotify:artist:0ua4ZhSU8cilKe21TX8kvu'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0YmtdwLYyEmrs8Uxm2ywtb'},https://api.spotify.com/v1/albums/0YmtdwLYyEmrs8Uxm2ywtb,0YmtdwLYyEmrs8Uxm2ywtb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733a096bcba3f2a5820e438fa8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023a096bcba3f2a5820e438fa8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513a096bcba3f2a5820e438fa8', 'width': 64}]",Pulp Music,2018-11-16,day,10,album,spotify:album:0YmtdwLYyEmrs8Uxm2ywtb
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/79TtvVg2aoKVNEpsbmxUc7'},https://api.spotify.com/v1/albums/79TtvVg2aoKVNEpsbmxUc7,79TtvVg2aoKVNEpsbmxUc7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731331d670b3551004a1b5adde', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021331d670b3551004a1b5adde', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511331d670b3551004a1b5adde', 'width': 64}]",Music Inspired from Pulp Fiction,2019-07-26,day,32,album,spotify:album:79TtvVg2aoKVNEpsbmxUc7
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3P2d1RCFRKAyq4JSgoCfCz'}, 'href': 'https://api.spotify.com/v1/artists/3P2d1RCFRKAyq4JSgoCfCz', 'id': '3P2d1RCFRKAyq4JSgoCfCz', 'name': 'Kid Jayno', 'type': 'artist', 'uri': 'spotify:artist:3P2d1RCFRKAyq4JSgoCfCz'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0ZFKuaHztG4YTD4O6DN0KP'},https://api.spotify.com/v1/albums/0ZFKuaHztG4YTD4O6DN0KP,0ZFKuaHztG4YTD4O6DN0KP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388af0d123e0714e2878e80df', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0288af0d123e0714e2878e80df', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485188af0d123e0714e2878e80df', 'width': 64}]",Pulp Fiction,2018-07-13,day,6,album,spotify:album:0ZFKuaHztG4YTD4O6DN0KP
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7hoDSHYdCScPxqJt0Wx0Ek'}, 'href': 'https://api.spotify.com/v1/artists/7hoDSHYdCScPxqJt0Wx0Ek', 'id': '7hoDSHYdCScPxqJt0Wx0Ek', 'name': 'TOMSSON', 'type': 'artist', 'uri': 'spotify:artist:7hoDSHYdCScPxqJt0Wx0Ek'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0kznf2ffroRo3mECsbKH0M'},https://api.spotify.com/v1/albums/0kznf2ffroRo3mECsbKH0M,0kznf2ffroRo3mECsbKH0M,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ff6cdc6377cf3def5b92e2c1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ff6cdc6377cf3def5b92e2c1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ff6cdc6377cf3def5b92e2c1', 'width': 64}]",PULP FICTION,2017-05-16,day,17,album,spotify:album:0kznf2ffroRo3mECsbKH0M
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2S39q8o1V5X9uAqy61CZ3p'}, 'href': 'https://api.spotify.com/v1/artists/2S39q8o1V5X9uAqy61CZ3p', 'id': '2S39q8o1V5X9uAqy61CZ3p', 'name': 'Monseigneur Mike', 'type': 'artist', 'uri': 'spotify:artist:2S39q8o1V5X9uAqy61CZ3p'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1LncyPXxl7LZCsshotbCv1'},https://api.spotify.com/v1/albums/1LncyPXxl7LZCsshotbCv1,1LncyPXxl7LZCsshotbCv1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fb1b5fbcfad9e4312ae13a22', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fb1b5fbcfad9e4312ae13a22', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fb1b5fbcfad9e4312ae13a22', 'width': 64}]",Fictions pulpeuses,2018-07-06,day,16,album,spotify:album:1LncyPXxl7LZCsshotbCv1
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tFT1EnFONXNpyw433QqTS'}, 'href': 'https://api.spotify.com/v1/artists/3tFT1EnFONXNpyw433QqTS', 'id': '3tFT1EnFONXNpyw433QqTS', 'name': 'Brain Damage Sound', 'type': 'artist', 'uri': 'spotify:artist:3tFT1EnFONXNpyw433QqTS'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1NLkhxtrZtQw9g39BOuSRV'},https://api.spotify.com/v1/albums/1NLkhxtrZtQw9g39BOuSRV,1NLkhxtrZtQw9g39BOuSRV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739ba8ab90bc979f41bbf99537', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029ba8ab90bc979f41bbf99537', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519ba8ab90bc979f41bbf99537', 'width': 64}]",Pulp Fiction,2014-09-01,day,3,album,spotify:album:1NLkhxtrZtQw9g39BOuSRV
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/52o8yhTHOk0LpxRSQ6oyNe'}, 'href': 'https://api.spotify.com/v1/artists/52o8yhTHOk0LpxRSQ6oyNe', 'id': '52o8yhTHOk0LpxRSQ6oyNe', 'name': 'David Petete', 'type': 'artist', 'uri': 'spotify:artist:52o8yhTHOk0LpxRSQ6oyNe'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3iIPndyvOqejxL9n2SW7mE'},https://api.spotify.com/v1/albums/3iIPndyvOqejxL9n2SW7mE,3iIPndyvOqejxL9n2SW7mE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273520d3a158542b6e1a72cd386', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02520d3a158542b6e1a72cd386', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851520d3a158542b6e1a72cd386', 'width': 64}]",Pulpit Fiction,2013-02-04,day,14,album,spotify:album:3iIPndyvOqejxL9n2SW7mE
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7fABSorMTHnVGnxRIA4qmu'}, 'href': 'https://api.spotify.com/v1/artists/7fABSorMTHnVGnxRIA4qmu', 'id': '7fABSorMTHnVGnxRIA4qmu', 'name': 'Rob Starr & The Hollywood Singers and Orchestra', 'type': 'artist', 'uri': 'spotify:artist:7fABSorMTHnVGnxRIA4qmu'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7ktRP7EEqYfOlTg9mHjIv9'},https://api.spotify.com/v1/albums/7ktRP7EEqYfOlTg9mHjIv9,7ktRP7EEqYfOlTg9mHjIv9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f3bb74de9aa72d1116be0ee5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f3bb74de9aa72d1116be0ee5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f3bb74de9aa72d1116be0ee5', 'width': 64}]",Django Unchained,2014-05-18,day,13,album,spotify:album:7ktRP7EEqYfOlTg9mHjIv9
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['CA', 'CR', 'DO', 'GT', 'HN', 'MX', 'NI', 'PA', 'SV', 'US']",{'spotify': 'https://open.spotify.com/album/2qwPVMQzybhS2jopA0wMy7'},https://api.spotify.com/v1/albums/2qwPVMQzybhS2jopA0wMy7,2qwPVMQzybhS2jopA0wMy7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dc682ce03f7dbc0cf239e2c8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dc682ce03f7dbc0cf239e2c8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dc682ce03f7dbc0cf239e2c8', 'width': 64}]",Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,2012-01-01,day,23,album,spotify:album:2qwPVMQzybhS2jopA0wMy7
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0m7dZQ6nLNjDI78hBmpG1L'},https://api.spotify.com/v1/albums/0m7dZQ6nLNjDI78hBmpG1L,0m7dZQ6nLNjDI78hBmpG1L,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731bb27f3850952f6beafbac4a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021bb27f3850952f6beafbac4a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511bb27f3850952f6beafbac4a', 'width': 64}]",Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,2012-01-01,day,23,album,spotify:album:0m7dZQ6nLNjDI78hBmpG1L
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6pmU1U0bAh2ijedt88m8e0'}, 'href': 'https://api.spotify.com/v1/artists/6pmU1U0bAh2ijedt88m8e0', 'id': '6pmU1U0bAh2ijedt88m8e0', 'name': 'Scapo', 'type': 'artist', 'uri': 'spotify:artist:6pmU1U0bAh2ijedt88m8e0'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2ZWmTqEa81D8XYljR2XTlh'},https://api.spotify.com/v1/albums/2ZWmTqEa81D8XYljR2XTlh,2ZWmTqEa81D8XYljR2XTlh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ec550f299c77dacc474ca04d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ec550f299c77dacc474ca04d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ec550f299c77dacc474ca04d', 'width': 64}]",Djangol / Unchained Beats,2013-11-29,day,7,album,spotify:album:2ZWmTqEa81D8XYljR2XTlh
